徜 chang
徨 huang
徭 yao
徵 zheng
徼 jiao
衢 qu
彡 san pie
犭 quan
犰 qiu
犴 an han
犷 guang
犸 ma
狃 niu
狁 yun
狎 xia
狍 pao
狒 fei
狨 rong
狯 kuai
狩 shou
狲 sun
狴 bi
狷 juan
猁 li
狳 yu
猃 xian
狺 yin
狻 suan
猗 yi
猓 guo
猡 luo
猊 ni
猞 she
猝 cu
猕 mi
猢 hu
猹 cha
猥 wei
猬 wei
猸 mei
猱 nao
獐 zhang
獍 jing
獗 jue
獠 liao
獬 xie
獯 xun
獾 huan
舛 chuan
夥 huo
飧 sun
夤 yin
夂 fan wen pang
饧 xing
饨 tun
饩 xi
饪 ren
饫 yu
饬 chi
饴 yi
饷 xiang
饽 bo
馀 yu
馄 hun
馇 cha
馊 sou
馍 mo
馐 xiu
馑 jin
馓 san
馔 zhuan
馕 nang
庀 pi
庑 wu
庋 gui
庖 pao
庥 xiu
庠 xiang
庹 tuo
庵 an
庾 yu
庳 bi
赓 geng
廒 ao
廑 jin
廛 chan
廨 xie
廪 lin
膺 ying
忉 lao
忖 cun
忏 chan
怃 wu
忮 zhi
怄 ou
忡 chong
忤 wu
忾 kai
怅 chang
怆 chuang
忪 song zhong
忭 bian
忸 niu
怙 hu
怵 chu
怦 peng
怛 da
怏 yang
怍 zuo
怩 ni
怫 fu
怊 chao
怿 yi
怡 yi
恸 tong
恹 yan
恻 ce
恺 kai
恂 xun
恪 ke
恽 yun
悖 bei
悚 song
悭 qian
悝 kui
悃 kun
悒 yi
悌 ti
悛 quan
惬 qie
悻 xing
悱 fei
惝 chang tang
惘 wang
惆 chou
惚 hu
悴 cui
愠 yun
愦 kui
愕 e
愣 leng
惴 zhui
愀 qiao
愎 bi
愫 su
慊 qian qie
慵 yong
憬 jing
憔 qiao
憧 chong
憷 chu
懔 lin
懵 meng
忝 tian
隳 hui
闩 shuan
闫 yan
闱 wei
闳 hong
闵 min
闶 kang
闼 ta
闾 lv
阃 kun
阄 jiu
阆 lang
阈 yu
阊 chang
阋 xi
阌 wen
阍 hun
阏 yan
阒 qu
阕 que
阖 he
阗 tian
阙 que
阚 kan han
爿 pan
戕 qiang
汔 qi
汜 si
汊 cha
沣 feng
沅 yuan
沐 mu
沔 mian
沌 dun
汨 mi
汩 gu
汴 bian
汶 wen
沆 hang
沩 wei
泐 le
泔 gan
沭 shu
泷 shang long
泸 lu
泱 yang
泗 si
沲 duo
泠 ling
泖 mao
泺 luo
泫 xuan
泮 pan
沱 tuo
泓 hong
泯 min
泾 jing
洹 huan
洧 wei
洌 lie
浃 jia
浈 zhen
洇 yin
洄 hui
洙 zhu
洎 ji
洫 xu
浍 kuai
洮 tao
洵 xun
洚 jiang
浏 liu
浒 hu
浔 xun
洳 ru
涑 su
涞 lai
涠 wei
浞 zhuo
涓 juan
涔 cen
浜 bang
浠 xi
浼 mei
浣 huan
渚 zhu
淇 qi
淅 xi
淞 song
渎 du
涿 zhuo
淠 pi
渑 mian sheng
淦 gan
淝 fei
淙 cong
渖 shen
涫 guan
渌 lu
涮 shuan
渫 xie
湮 yan
湎 mian
湫 qiu jiao
溲 sou
湟 huang
溆 xu
湓 pen
湔 jian
渲 xuan
渥 wo
湄 mei
滟 yan
溱 qin
溘 ke
滠 she
漭 mang
滢 ying
溥 pu
溧 li
溽 ru
溻 ta
溷 hun
滗 bi
溴 xiu
滏 fu
溏 tang
滂 pang
溟 ming
潢 huang
潆 ying
潇 xiao
漤 lan
漕 cao
滹 hu
漯 luo ta
漶 huan
潋 lian
潴 zhu
漪 yi
漉 lu
漩 xuan
澉 gan
澍 shu
澌 si
潸 shan
潲 shao
潼 tong
潺 chan
濑 lai
濉 sui
澧 li
澹 dan tan
澶 chan
濂 lian
濡 ru
濮 pu
濞 bi
濠 hao
濯 zhuo
瀚 han
瀣 xie
瀛 ying
瀹 yue
瀵 fen
灏 hao
灞 ba
宄 gui
宕 dan
宓 mi
宥 you
宸 chen
甯 ning
骞 qian
搴 qian
寤 wu
寮 liao
褰 qian
寰 huan
蹇 jian
謇 jian
迓 ya
迕 wu
迥 jiong
迮 ze
迤 yi
迩 er
迦 jia
迳 jing
迨 dai
逅 hou
逄 pang
逋 bu
逦 li
逑 qiu
逍 xiao
逖 ti
逡 qun
逵 kui
逶 wei
逭 huan
逯 lu
遄 chuan
遑 huang
遒 qiu
遐 xia
遨 ao
遘 gou
遢 ta
遛 liu
暹 xian
遴 lin
遽 ju
邂 xie
邈 miao
邃 sui
邋 la
彗 hui
彖 tuan
彘 zhi
尻 kao
咫 zhi
屐 ji
屙 e
孱 chan can
屣 xi
屦 ju
羼 chan
弪 jing
弩 nu
弭 mi
艴 fu
弼 bi
鬻 yu
妁 shuo
妃 fei
妍 yan
妩 wu
妪 yu
妣 bi
妗 jin
姊 zi
妫 gui
妞 niu
妤 yu
姒 si
妲 da
妯 zhou
姗 shan
妾 qie
娅 ya
娆 rao
姝 shu
娈 luan
姣 jiao
姘 pin
姹 cha
娌 li
娉 ping
娲 wa
娴 xian
娑 suo
娣 di
娓 wei
婀 e
婧 jing
婊 biao
婕 jie
娼 chang
婢 bi
婵 chan
胬 nu
媪 ao
媛 yuan
婷 ting
婺 wu
媾 gou
嫫 mo
媲 pi
嫒 ai
嫔 pin
媸 chi
嫠 li
嫣 yan
嫱 qiang
嫖 piao
嫦 chang
嫘 lei
嫜 zhang
嬉 xi
嬗 shan
嬖 bi
嬲 niao
嬷 mo
孀 shuang
尕 ga
尜 ga
孚 fu
孥 nu
孳 zi
孑 jie
孓 jue
孢 bao
驵 zang
驷 si
驸 fu
驺 zou
驿 yi
驽 nu
骀 tai
骁 xiao
骅 hua
骈 pian
骊 li
骐 qi
骒 ke
骓 zhui
骖 can
骘 zhi
骛 wu
骜 ao
骝 liu
骟 shan
骠 biao
骢 cong
骣 chan
骥 ji
骧 xiang
纡 yu
纣 zhou
纥 ge
纨 wan
纩 kuang
纭 yun
纰 pi
纾 shu
绀 gan
绁 xie
绂 fu
绉 zhou
绋 fu
绌 chu
绐 dai
绔 ku
绗 hang
绛 jiang
绠 geng
绡 xiao
绨 ti
绫 ling
绮 qi
绯 fei
绱 shang
绲 gun
缍 duo
绶 shou
绺 liu
绻 quan
绾 wan
缁 zi
缂 ke
缃 xiang
缇 ti
缈 miao
缋 hui
缌 si
缏 bian
缑 gou
缒 zhui
缗 min
缙 jin
缜 zhen
缛 ru
缟 gao
缡 li
缢 yi
缣 jian
缤 bin
缥 piao
缦 man
缧 lei
缪 miao mou miu
缫 sao
缬 xie
缭 liao
缯 zeng
缰 jiang
缱 qian
缲 qiao
缳 huan
缵 zuan
幺 yao
畿 ji
甾 zai
邕 yong
玎 ding
玑 ji
玮 wei
玢 bin
玟 min
珏 jue
珂 ke
珑 long
玷 dian
玳 dai
珀 po
珉 min
珈 jia
珥 er
珙 gong
顼 xu
琊 ya
珩 heng
珧 yao
珞 luo
玺 xi
珲 hui hun
琏 lian
琪 qi
瑛 ying
琦 qi
琥 hu
琨 kun
琰 yan
琮 cong
琬 wan
琛 chen
琚 ju
瑁 mao
瑜 yu
瑗 yuan
瑕 xia
瑙 nao
瑷 ai
瑭 tang
瑾 jin
璜 huang
璎 ying
璀 cui
璁 cong
璇 xuan
璋 zhang
璞 pu
璨 can
璩 qu
璐 lu
璧 bi
瓒 zan
璺 wen
韪 wei
韫 yun
韬 tao
杌 wu
杓 shao
杞 qi
杈 cha
杩 ma
枥 li
枇 pi
杪 miao
杳 yao
枘 rui
枧 jian
杵 chu
枨 cheng
枞 cong
枭 xiao
枋 fang
杷 pa
杼 zhu
柰 nai
栉 zhi
柘 zhe
栊 long
柩 jiu
枰 ping
栌 lu
柙 xia
枵 xiao
柚 you
枳 zhi
柝 tuo
栀 zhi
柃 ling
枸 gou ju
柢 di
栎 li yue
柁 tuo
柽 cheng
栲 kao
栳 lao
桠 ya
桡 rao
桎 zhi
桢 zhen
桄 guang
桤 qi
梃 ting
栝 gua
桕 jiu
桦 hua
桁 heng
桧 hui gui
桀 jie
栾 luan
桊 juan
桉 an
栩 xu
梵 fan
梏 gu
桴 fu
桷 jue
梓 zi
桫 suo
棂 ling
楮 chu
棼 fen
椟 du
椠 qian
棹 zhao
椤 luo
棰 chui
椋 liang
椁 guo
楗 jian
棣 di
椐 ju
楱 cou
椹 zhen shen
楠 nan
楂 cha zha
楝 lian
榄 lan
楫 ji
榀 pin
榘 ju
楸 qiu
椴 duan
槌 chui
榇 chen
榈 lv
槎 cha
榉 ju
楦 xuan
楣 mei
楹 ying
榛 zhen
榧 fei
榻 ta
榫 sun
榭 xie
槔 gao
榱 cui
槁 gao
槊 shuo
槟 bin bing
榕 rong
槠 zhu
榍 xie
槿 jin
樯 qiang
槭 qi
樗 chu
樘 tang
橥 zhu
槲 hu
橄 gan
樾 yue
檠 qing
橐 tuo
橛 jue
樵 qiao
檎 qin
橹 lu
樽 zun
樨 xi
橘 ju
橼 yuan
檑 lei
檐 yan
檩 lin
檗 bo
檫 cha
猷 you
獒 ao
殁 mo
殂 cu
殇 shang
殄 tian
殒 yun
殓 lian
殍 piao
殚 dan
殛 ji
殡 bin
殪 yi
轫 ren
轭 e
轱 gu
轲 ke
轳 lu
轵 zhi
轶 yi
轸 zhen
轷 hu
轹 li
轺 yao
轼 shi
轾 zhi
辁 quan
辂 lu
辄 zhe
辇 nian
辋 wang
辍 chuo
辎 zi
辏 cou
辘 lu
辚 lin
軎 wei
戋 jian
戗 qiang
戛 jia
戟 ji
戢 ji
戡 kan
戥 deng
戤 gai
戬 jian
臧 zang
瓯 ou
瓴 ling
瓿 bu
甏 beng
甑 zeng
甓 pi
旮 ga
旯 la
旰 gan
昊 hao
昙 tan
杲 gao
昃 ze
昕 xin
昀 yun
炅 gui
曷 he
昝 zan
昴 mao
昱 yu
昶 chang
昵 ni
耆 qi
晟 sheng
晔 ye
晁 chao
晏 yan
晖 hui
晡 bu
晗 han
晷 gui
暄 xuan
暌 kui
暧 ai
暝 ming
暾 tun
曛 xun
曜 yao
曦 xi
曩 nang
贲 bi
贳 shi
贶 kuang
贻 yi
贽 zhi
赀 zi
赅 gai
赆 jin
赈 zhen
赉 lai
赇 qiu
赍 ji
赕 dan
赙 fu
觇 chan
觊 ji
觋 xi
觌 di
觎 yu
觏 gou
觐 jin
觑 qu
牮 jian
犟 jiang
牝 pin
牦 mao
牯 gu
牾 wu
牿 gu
犄 ji
犋 ju
犍 jian
犏 pian
犒 kao
挈 qie
挲 suo sa sha
掰 bai
搿 ge
擘 bo
耄 mao
毪 mu
毳 cui
毽 jian
毵 san
毹 shu
氅 chang
氇 lu
氆 pu
氍 qu
氕 pie
氘 dao
氙 xian
氚 chuan
氡 dong
氩 ya
氤 yin
氪 ke
氲 yun
攵 fan wen pang
敕 chi
敫 jiao
牍 du
牒 die
牖 you
爰 yuan
虢 guo
刖 yue
肟 wo
肜 rong
肓 huang
肼 jing
朊 ruan
肽 tai
肱 gong
肫 zhun
肭 na
肴 yao
肷 qian xu
胧 long
胨 dong
胩 ka
胪 lu
胛 jia
胂 shen
胄 zhou
胙 zuo
胍 gua
胗 zhen
朐 qu
胝 zhi
胫 jing
胱 guang
胴 dong
胭 yan
脍 kuai
脎 sa
胲 hai
胼 pian
朕 zhen
脒 mi
豚 tun
脶 luo
脞 cuo
脬 pao
脘 wan
脲 niao
腈 jing
腌 a yan
腓 fei
腴 yu
腙 zong
腚 ding
腱 jian
腠 cou
腩 nan
腼 mian
腽 wa
腭 e
腧 shu
塍 cheng
媵 ying
膈 ge
膂 lv
膑 bin
滕 teng
膣 zhi
膪 chuai
臌 gu
朦 meng
臊 sao
膻 shan
臁 lian
膦 li
欤 yu
欷 xi
欹 yi
歃 sha
歆 xin
歙 xi she
飑 biao
飒 sa
飓 ju
飕 sou
飙 biao
飚 biao
殳 shu
彀 gou
毂 gu
觳 hu
斐 fei
齑 ji
斓 lan
於 yu
旆 pei
旄 mao
旃 zhan
旌 jing
旎 ni
旒 liu
旖 yi
炀 yang
炜 wei
炖 dun
炝 qiang
炻 shi
烀 hu
炷 zhu
炫 xuan
炱 tai
烨 ye
烊 yang
焐 wu
焓 han
焖 men
焯 chao
焱 yan
煳 hu
煜 yu
煨 wei
煅 duan
煲 bao
煊 xuan
煸 bian
煺 tui
熘 liu
熳 man
熵 shang
熨 yun yu
熠 yi
燠 yu
燔 fan
燧 sui
燹 xian
爝 jue
爨 cuan
焘 dao
煦 xu
熹 xi
戾 li
戽 hu
扃 jiong
扈 hu
扉 fei
礻 shi
祀 si
祆 xian
祉 zhi
祛 qu
祜 hu
祓 fu
祚 zuo
祢 mi
祗 di
祠 ci
祯 zhen
祧 tiao
祺 qi
禅 chan
禊 xi
禚 zhuo
禧 xi
禳 rang
忑 te
忐 tan
怼 dui
恝 jia
恚 hui
恧 nv
恁 nen
恙 yang
恣 zi
悫 que
愆 qian
愍 min
慝 te
憩 qi
憝 dui
懋 mao
懑 men
戆 gang
聿 yu
沓 ta da
泶 xue
淼 miao
矶 ji
矸 gan
砀 dang
砉 hua
砗 che
砘 dun
砑 ya
斫 zhuo
砭 bian
砜 feng
砝 fa
砹 ai
砺 li
砻 long
砟 zha
砼 tong
砥 di
砬 la
砣 tuo
砩 fei
硎 xing
硭 mang
硖 xia
硗 qiao
砦 zhai
硐 dong
硇 nao
硌 ge
硪 wo
碛 qi
碓 dui
碚 bei
碇 ding
碜 chen
碡 zhou
碣 jie
碲 di
碹 xuan
碥 bian
磔 zhe
磙 gun
磉 sang
磬 qing
磲 qu
礅 dun
磴 deng
礓 jiang
礤 ca
礞 meng
礴 bo
龛 kan
黹 zhi
黻 fu
黼 fu
盱 xu
眄 mian
眍 kou
盹 dun
眇 miao
眈 dan
眚 sheng
眢 yuan
眙 yi
眭 sui
眦 zi
眵 chi
眸 mou
睐 lai
睑 jian
睇 di
睃 suo
睚 ya
睨 ni
睢 sui
睥 bi
睿 rui
瞍 sou
睽 kui
瞀 mao
瞌 ke
瞑 ming
瞟 piao
瞠 cheng
瞰 kan
瞵 lin
瞽 gu
町 ding
畀 bi
畎 quan
畋 tian
畈 fan
畛 zhen
畲 yu she
畹 wan
疃 tuan
罘 fu
罡 gang
罟 gu
詈 li
罨 yan
罴 pi
罱 lan
罹 li
羁 ji
罾 zeng
盍 he
盥 guan
蠲 juan
钆 ga
钇 yi
钋 po
钊 zhao
钌 liao
钍 tu
钏 chuan
钐 shan
钔 men
钗 chai
钕 nv
钚 bu
钛 tai
钜 ju
钣 ban
钤 qian
钫 fang
钪 kang
钭 dou
钬 huo
钯 ba
钰 yu
钲 zheng
钴 gu
钶 ke
钷 po
钸 bu
钹 bo
钺 yue
钼 mu
钽 tan
钿 dian
铄 shuo
铈 shi
铉 xuan
铊 ta
铋 bi
铌 ni
铍 pi
铎 duo
铐 kao
铑 lao
铒 er
铕 you
铖 cheng
铗 jia
铙 nao
铘 ye
铛 cheng dang
铞 diao
铟 yin
铠 kai
铢 zhu
铤 ting
铥 diu
铧 hua
铨 quan
铪 ha
铩 sha
铫 yao
铮 zheng
铯 se
铳 chong
铴 tang
铵 an
铷 ru
铹 lao
铼 lai
铽 te
铿 keng
锃 zeng
锂 li
锆 gao
锇 e
锉 cuo
锊 lue
锍 liu
锎 kai
锏 jian
锒 liang
锓 qin
锔 ju
锕 a
锖 qiang
锘 nuo
锛 ben
锝 de
锞 ke
锟 kun
锢 gu
锪 huo
锫 pei
锩 juan
锬 tan
锱 zi
锲 qie
锴 kai
锶 si
锷 e
锸 cha
锼 sou
锾 huan
锿 ai
镂 lou
锵 qiang
镄 fei
镅 mei
镆 mo
镉 ge
镌 juan
镎 na
镏 liu
镒 yi
镓 jia
镔 bin
镖 biao
镗 tang
镘 man
镙 luo
镛 yong
镞 zu
镟 xuan
镝 di
镡 xin
镢 jue
镤 pu
镥 lu
镦 dui
镧 lan
镨 pu
镩 cuan
镪 qiang
镫 deng
镬 huo
镯 zhuo
镱 yi
镲 cha
镳 biao
锺 zhong
矧 shen
矬 cuo
雉 zhi
秕 bi
秭 zi
秣 mo
秫 shu
稆 lv
嵇 ji
稃 fu
稂 lang
稞 ke
稔 ren
稹 zhen
稷 ji
穑 se
黏 nian
馥 fu
穰 rang
皈 gui
皎 jiao
皓 hao
皙 xi
皤 po
瓞 die
瓠 hu
甬 yong
鸠 jiu
鸢 yuan
鸨 bao
鸩 zhen
鸪 gu
鸫 dong
鸬 lu
鸲 qu
鸱 chi
鸶 si
鸸 er
鸷 zhi
鸹 gua
鸺 xiu
鸾 luan
鹁 bo
鹂 li
鹄 gu hu
鹆 yu
鹇 xian
鹈 ti
鹉 wu
鹋 miao
鹌 an
鹎 bei
鹑 chun
鹕 hu
鹗 e
鹚 ci
鹛 mei
鹜 wu
鹞 yao
鹣 jian
鹦 ying
鹧 zhe
鹨 liu
鹩 liao
鹪 jiao
鹫 jiu
鹬 yu
鹱 hu
鹭 lu
鹳 guan
疔 ding
疖 jie
疠 li
疝 shan
疬 li
疣 you
疳 gan
疴 ke
疸 dan
痄 zha
疱 pao
疰 zhu
痃 xuan
痂 jia
痖 ya
痍 yi
痣 zhi
痨 lao
痦 wu
痤 cuo
痫 xian
痧 sha
瘃 zhu
痱 fei
痼 gu
痿 wei
瘐 yu
瘀 yu
瘅 dan
瘌 la
瘗 yi
瘊 hou
瘥 chai cuo
瘘 lou
瘕 jia
瘙 sao
瘛 chi
瘼 mo
瘢 ban
瘠 ji
癀 huang
瘭 biao
瘰 luo
瘿 ying
瘵 zhai
癃 long
瘾 yin
瘳 chou
癍 ban
癞 lai
癔 yi
癜 dian
癖 pi
癫 dian
癯 qu
翊 yi
竦 song
穸 xi
穹 qiong
窀 zhun
窆 bian
窈 yao
窕 tiao
窦 dou
窠 ke
窬 yu
窨 yin xun
窭 ju
窳 yu
衩 cha
衲 na
衽 ren
衿 jin
袂 mei
袢 pan
裆 dang
袷 qia
袼 ge
裉 ken
裢 lian
裎 cheng
裣 lian
裥 jian
裱 biao
褚 chu
裼 xi ti
裨 bi
裾 ju
裰 duo
褡 da
褙 bei
褓 bao
褛 lv
褊 bian
褴 lan
褫 chi
褶 zhe
襁 qiang
襦 ru
襻 pan
疋 pi
胥 xu
皲 jun
皴 cun
矜 jin guan qin
耒 lei
耔 zi
耖 chao
耜 si
耠 huo
耢 lao
耥 tang
耦 ou
耧 lou
耩 jiang
耨 nou
耱 mo
耋 die
耵 ding
聃 dan
聆 ling
聍 ning
聒 guo
聩 kui
聱 ao
覃 tan qin
顸 han
颀 qi
颃 hang
颉 jie xie
颌 ge he
颍 ying
颏 ke
颔 han
颚 e
颛 zhuan
颞 nie
颟 man
颡 sang
颢 hao
颥 ru
颦 pin
虔 qian
虬 qiu
虮 ji
虿 chai
虺 hui
虼 ge
虻 meng
蚨 fu
蚍 pi
蚋 rui
蚬 xian
蚝 hao
蚧 jie
蚣 gong
蚪 dou
蚓 yin
蚩 chi
蚶 han
蛄 gu
蚵 he
蛎 li
蚰 you
蚺 ran
蚱 zha
蚯 qiu
蛉 ling
蛏 cheng
蚴 you
蛩 qiong
蛱 jia
蛲 nao
蛭 zhi
蛳 si
蛐 qu
蜓 ting
蛞 kuo
蛴 qi
蛟 jiao
蛘 yang
蛑 mou
蜃 shen
蜇 zhe
蛸 xiao shao
蜈 wu
蜊 li
蜍 chu
蜉 fu
蜣 qiang
蜻 qing
蜞 qi
蜥 xi
蜮 yu
蜚 fei
蜾 guo
蝈 guo
蜴 yi
蜱 pi
蜩 tiao
蜷 quan
蜿 wan
螂 lang
蜢 meng
蝽 chun
蝾 rong
蝻 nan
蝠 fu
蝰 kui
蝌 ke
蝮 fu
螋 sou
蝓 yu
蝣 you
蝼 lou
蝤 qiu you
蝙 bian
蝥 mao
螓 qin
螯 ao
螨 man
蟒 mang
蟆 ma
螈 yuan
螅 xi
螭 chi
螗 tang
螃 pang
螫 shi zhe
蟥 huang
螬 cao
螵 piao
螳 tang
蟋 xi
蟓 xiang
螽 zhong
蟑 zhang
蟀 shuai
蟊 mao
蟛 peng
蟪 hui
蟠 pan
蟮 shan
蠖 huo
蠓 meng
蟾 chan
蠊 lian
蠛 mie
蠡 li
蠹 du
蠼 qu
缶 fou
罂 ying
罄 qing
罅 xia
舐 shi
竺 zhu
竽 yu
笈 ji
笃 du
笄 ji
笕 jian
笊 zhao
笫 zi
笏 hu
筇 qiong
笸 po
笪 da
笙 sheng
笮 zuo ze
笱 gou
笠 li
笥 si
笤 tiao
笳 jia
笾 bian
笞 chi
筘 kou
筚 bi
筅 xian
筵 yan
筌 quan
筝 zheng
筠 yun jun
筮 shi
筻 gang
筢 pa
筲 shao
筱 xiao
箐 jing
箦 ze
箧 qie
箸 zhu
箬 ruo
箝 qian
箨 tuo
箅 bi
箪 dan
箜 kong
箢 yuan
箫 xiao
箴 zhen
篑 kui
篁 huang
篌 hou
篝 gou
篚 fei
篥 li
篦 bi
篪 chi
簌 su
篾 mie
篼 dou
簏 lu
簖 duan
簋 gui
簟 dian
簪 zan
簦 deng
簸 bo
籁 lai
籀 zhou
臾 yu
舁 yu
舂 chong
舄 xi
臬 nie
衄 nv
舡 chuan
舢 shan
舣 yi
舭 bi
舯 zhong
舨 ban
舫 fang
舸 ge
舻 lu
舳 zhu
舴 ze
舾 xi
艄 shao
艉 wei
艋 meng
艏 shou
艚 cao
艟 chong
艨 meng
衾 qin
袅 niao
袈 jia
裘 qiu
裟 sha
襞 bi
羝 di
羟 qiang
羧 suo
羯 jie
羰 tang
羲 xi
籼 xian
敉 mi
粑 ba
粝 li
粜 tiao
粞 xi
粢 zi
粲 can
粼 lin
粽 zong
糁 shen san
糇 hou
糌 zan
糍 ci
糈 xu
糅 rou
糗 qiu
糨 jiang
艮 gen
暨 ji
羿 yi
翎 ling
翕 xi
翥 zhu
翡 fei
翦 jian
翩 pian
翮 he
翳 yi
絷 zhi
綦 qi
綮 qing
繇 you yao zhou
纛 dao
麸 fu
麴 qu
赳 jiu
趄 qie ju
趔 lie
趑 zi
趱 zan
赧 nan
赭 zhe
豇 jiang
豉 chi
酊 ding
酐 gan
酎 zhou
酏 yi
酤 gu
酢 cu zuo
酡 tuo
酰 xian
酩 ming
酯 zhi
酽 yan
酾 shai
酲 cheng
酴 tu
酹 lei
醌 kun
醅 pei
醐 hu
醍 ti
醑 xu
醢 hai
醣 tang
醪 lao
醭 bu
醮 jiao
醯 xi
醵 ju
醴 li
醺 xun
豕 shi
鹾 cuo
趸 dun
跫 qiong
踅 xue
蹙 cu
蹩 bie
趵 bao
趿 ta
趼 yan
趺 fu
跄 qiang
跖 zhi
跗 fu
跚 shan
跞 li luo
跎 tuo
跏 jia
跛 bo
跆 tai
跬 kui
跷 qiao
跸 bi
跣 xian
跹 xian
跻 ji
跤 jiao
踉 liang
跽 ji
踔 chuo
踝 huai
踟 chi
踬 zhi
踮 dian
踣 bo
踯 zhi
踺 jian
蹀 xie
踹 chuai
踵 zhong
踽 ju
踱 duo
蹉 cuo
蹁 pian
蹂 rou
蹑 nie
蹒 pan
蹊 xi
蹰 chu
蹶 jue
蹼 pu
蹯 fan
蹴 cu
躅 zhu
躏 lin
躔 chan
躐 lie
躜 zuan
躞 xie
豸 zhi
貂 diao
貊 mo
貅 xiu
貘 mo
貔 pi
斛 hu
觖 jue
觞 shang
觚 gu
觜 zui zi
觥 gong
觫 su
觯 zhi
訾 zi
謦 qing
靓 jiang liang
雩 yu
雳 li
雯 wen
霆 ting
霁 ji
霈 pei
霏 fei
霎 sha
霪 yin
霭 ai
霰 xian
霾 mai
龀 chen
龃 ju
龅 bao
龆 tiao
龇 zi
龈 yin ken
龉 yu
龊 chuo
龌 wo
黾 min
鼋 yuan
鼍 tuo
隹 zhui
隼 sun
隽 juan
雎 ju
雒 luo
瞿 qu
雠 chou
銎 qiong
銮 luan
鋈 wu
錾 zan
鍪 mou
鏊 ao
鎏 liu
鐾 bei
鑫 xin
鱿 you
鲂 fang
鲅 ba
鲆 ping
鲇 nian
鲈 lu
稣 su
鲋 fu
鲎 hou
鲐 tai
鲑 gui
鲒 jie
鲔 wei
鲕 er
鲚 ji
鲛 jiao
鲞 xiang
鲟 xun
鲠 geng
鲡 li
鲢 lian
鲣 jian
鲥 shi
鲦 tiao
鲧 gun
鲨 sha
鲩 huan
鲫 ji
鲭 qing
鲮 ling
鲰 zou
鲱 fei
鲲 kun
鲳 chang
鲴 gu
鲵 ni
鲶 nian
鲷 diao
鲺 shi
鲻 zi
鲼 fen
鲽 die
鳄 e
鳅 qiu
鳆 fu
鳇 huang
鳊 bian
鳋 sao
鳌 ao
鳍 qi
鳎 ta
鳏 guan
鳐 yao
鳓 le
鳔 biao
鳕 xue
鳗 man
鳘 min
鳙 yong
鳜 gui
鳝 shan
鳟 zun
鳢 li
靼 da
鞅 yang
鞑 da
鞒 qiao
鞔 man
鞯 jian
鞫 ju
鞣 rou
鞲 gou
鞴 bei
骱 jie
骰 tou
骷 ku
鹘 hu gu
骶 di
骺 hou
骼 ge
髁 ke
髀 bi
髅 lou
髂 qia
髋 kuan
髌 bin
髑 du
魅 mei
魃 ba
魇 yan
魉 liang
魈 xiao
魍 wang
魑 chi
飨 xiang
餍 yan
餮 tie
饕 tao
饔 yong
髡 kun
髦 mao
髯 ran
髫 tiao
髻 ji
髭 zi
髹 xiu
鬈 quan
鬏 jiu
鬓 bin
鬟 huan
鬣 lie
麽 me ma yao mo
麾 hui
縻 mi
麂 ji
麇 jun qun
麈 zhu
麋 mi
麒 qi
鏖 ao
麝 she
麟 lin
黛 dai
黜 chu
黝 you
黠 xia
黟 yi
黢 qu
黩 du
黧 li
黥 qing
黪 can
黯 an
鼢 fen
鼬 you
鼯 wu
鼹 yan
鼷 xi
鼽 qiu
鼾 han
齄 zha
